PC1,PC2,PC3,PC4,PC5
0.0020644129193880256,-0.006520477254411489,-0.0017523292404594305,0.024869550412544725,-0.009555066414961825
0.03933505247670699,-0.010532316254669657,-0.013271815881724713,0.004915209775489947,-0.0025446361142990523
-0.033454583396607666,-0.008552109727465541,-0.008439422446883914,0.003438505337796355,0.005673251689532043
-0.05580076507354951,-0.018571677717694645,-0.014165721958802096,0.00804749487260182,0.007434357077905223
0.01574636426889385,0.009364198600923704,0.003935380181265316,-0.0037557018601330344,0.0013218074125447878
0.006208274307781425,0.008493090762208638,0.0034242513608692612,0.006114007261065965,0.001271114735590738
-0.04418109618251883,0.03938289878536087,-0.0078756362783929,-0.005187525754017146,0.0032189688785483964
-0.01287118958047527,-0.0036666536907148037,-0.010717380054672817,0.013438490941874659,-0.004397160928306779
-0.024592923302366294,0.01381471089768628,0.01446659667857765,-0.007646665198769255,-0.0009332594327856915
-0.001481132407960259,-0.007422460369767514,-0.00986664605903052,-0.004996486719745355,0.001875099517099993
-0.027674159344536403,0.009563522600103756,-0.004424531666925812,0.005248452830495992,0.003193034424258258
0.00871599851069138,-0.008680110581075935,-0.009055003660937304,0.004611568857654687,0.0002897888686322521
-0.056743913721856484,-0.020962762708091824,-0.002621853545230049,-0.005420167941539461,0.0026440430006899815
-0.05448827624158884,-0.03976954085118491,-0.003327652791665494,0.0015007702346065688,0.005982494954868828
-0.005095597413242912,0.013089515837572133,-0.014917696887869251,-0.0039592847102232695,-0.00194169949875787
-0.00543413717731514,-0.018849410271864913,-0.003835268221748834,0.002091419296703277,0.00037335726574876105
-0.013183022745615211,-0.009461741323981573,0.0045569794559146,0.0010512775394751137,0.0015612403281771228
-0.02604356826561017,-0.02269090220127847,0.004139494344764148,0.008807088840937366,0.003191294183109289
0.008361857879367426,-0.0036678011873667524,0.00018223215806918366,0.010193803822591135,-0.002705925988907343
0.02056216387684713,-0.0020083631301616098,-0.009880994760934639,0.001509049831113482,-0.00029618385806549213
-0.05625025439443637,-0.015045226421862228,0.00046718493417702983,-0.0023849104581262145,-0.003936504257909703
-0.0626119414604322,0.005796326199122924,-0.012334827739643714,0.011234589166089486,0.003858147778004157
-0.031904249472530406,0.04195511974168073,0.0033752571758377276,-0.000712346560508309,0.0037906649816839624
0.007252797795567145,0.01783909652862744,-0.0025034748931545454,0.01768613404864597,-0.0036166432487623763
0.06952291473173355,0.020570556767193875,0.015512370757674036,0.004035303711505504,0.004449932067525295
0.024123517266569194,0.006418937305582829,0.007136823450356702,-0.0023088553558543168,0.003343992250783582
0.03096076127731534,0.02310084076430144,-0.033742633847189146,-0.005325613321796485,-0.003035254011898336
0.011349246241231237,0.002181310277805805,-0.00880388649064966,0.011654411701376717,-0.0014667401063120297
0.008458222623352787,0.016000320691643997,-0.014703836670813486,-0.0025361754869544922,0.0025492451329552288
0.042877436361954305,0.0038156567027431768,-0.021306798063341195,-0.004742457501473646,6.993022421788314e-05
-0.034510913015872724,-0.008111605354430451,-0.0023060672068946422,0.003067290857929325,0.002319216862443345
-0.019486629537071185,-0.028401208674315895,0.001991045893115098,0.005127454664693047,0.003981211972846399
0.016824470433480718,-0.002143396126691885,0.0029905965222253392,-0.0076249944189211855,-0.005040070163101755
0.01464683459189059,0.002693351351690444,0.008224894934416756,0.005523439983212017,0.00018396204066997018
-0.03318402889990377,0.005682429791306669,0.009679437164450345,-0.011720780597270067,-0.0066597843127285325
-0.00865667093805654,0.020935597203707926,-0.005438304156091159,0.007742337556412654,-0.00687400283764269
-0.03673516459008954,0.008347643140452152,0.004557219167947532,-0.004583362329419555,-0.001146370215879336
-0.030228219593031506,-0.02128435789741544,-0.002019591548838899,0.0015465903673548484,-0.001286310594954005
-0.02449341970169918,0.002946991420053724,0.006334380883002052,-0.0006357425320354104,-0.005172872063408796
-0.01998560362925437,-0.014629272380389885,-0.0027318496969820777,0.017559932567674852,-0.011446297239259464
-0.0036059362605237594,0.01755823276218768,0.0015614167648433028,0.0012443589183783257,-0.00320632157208711
0.0029944035707714506,-0.0015504614482590093,0.011588877933854012,0.010821207156482583,0.0015063717173047497
0.04738009379628594,0.007177810637130758,0.0155899725605475,0.011132530880200366,0.0002971749437983076
-0.016725519994774507,0.006622856178915587,-0.009996598497451197,0.013850192096169209,-0.006612208671500837
-0.0136873612742298,0.024688894313224463,0.002113005052387637,-0.005418939244557962,0.005377589811497604
0.02013468450554773,0.002425523898438267,0.007231920002279374,0.0012481728107639062,0.0030697017283111
-0.03285844799949893,0.010497692329786326,-0.0029768941290828042,-0.0008645391677090733,0.003925090967989112
-0.03291442992562926,-0.01797737194322524,-0.003138911135695966,0.007398784611668402,0.005704373758791612
-0.03480857117932613,-0.021594099322506232,0.002385470027472865,-0.004603308199159162,-0.0015755312009720149
-0.03742558757608321,-0.033589797648065946,-0.005204685571326733,-0.0031461271290101483,0.00331381214051164
-0.021755507383180883,0.015799119615248304,0.0005925589038738716,0.005631419995303477,0.0031822313111768037
-0.009960056292691949,-0.017765930148887856,0.005087268168331698,0.006276335544410427,0.001735640927404275
-0.03460518422078603,0.04787724990525827,-0.0026203383682566195,-0.003023230431867245,0.010980472339844168
0.031312367925359755,-0.0016545789104454173,-0.008439447032164198,-0.001700559938802311,0.002035475593649916
0.006491981268677088,0.00042046339184962506,0.015015350607661522,0.0008590972100957078,-0.0009828416755637455
0.02505565196747961,-0.016000640224618383,-0.01592266207940657,-0.00434568770767909,0.003268313082039124
0.04226670686065946,-0.007210470326787073,0.04762393496167007,0.012551861724582947,0.0031316108565098387
0.0030017103728331024,-0.013602527773544204,0.013721883653269127,-0.011083990819430518,-0.0011945466853564152
-0.013875064953435101,-0.004038293980895856,0.005304266431012819,-0.005065452457993468,-0.008358302262565202
0.005131150816127583,-0.011270512609672028,0.004436128874952632,0.006832835503944902,-0.0012227941074743794
-0.030384264162495067,0.024195571194706056,0.0017261208835187229,-0.005619352937498566,-0.0005829188857077762
-0.014254201504127852,0.02115091780444804,-0.006627220211909288,0.0018579570756082214,0.0026291883331116678
0.023476580698973487,-0.0008477493971515287,-0.006218971965879668,0.0015779544381647956,0.002110020829960778
0.04200895844651946,-0.005224850133885267,-0.0008354307191942509,0.006550087728239326,0.002379982080238114
0.016871576730122198,0.0010896659293647762,0.007399801757537886,-0.0066560024814655075,0.001043565627011054
0.012397595329929345,-0.011067655186538326,0.00951683063503444,-0.0013603110506712063,0.0048971448375220265
-0.019522127806749216,-0.0016108733269818085,-0.00499802045102531,0.007585345044675784,-0.00834328341285228
0.001422275258524272,-0.008361943743040043,-0.006826269191403247,0.016782187120322166,-0.00922641277599028
-0.007911932046329381,-0.0008191644362760264,0.008241801083937999,-0.0027296125905196603,-0.008380126127817248
0.010824546405471702,-0.0002852071107407386,0.01084400776043577,0.013275745803152682,-0.007886611436473047
-0.0026833870751025446,0.004152468937287435,-0.0038133947385728256,-0.007183188104816343,-0.004817365133903911
-0.02096129773643745,-0.01001418106886056,0.0007789496369885567,0.006181114116353123,-0.002413783287897032
0.033148153782869325,-0.007812273307470079,-0.0020833561436515297,0.0012446540021683605,9.589905909259192e-05
-0.002910610335345093,-0.016383820503852113,0.003698081813747289,0.005745692050888727,0.0030433123035136095
-0.02123878944809418,0.024188739808251036,0.004304025393594093,-0.007840005345632714,0.0007018407249737117
-0.01839902353267408,0.005261845348144008,0.008632940371638191,0.0004949986135888221,-4.3968889773735725e-05
0.022238707584422424,-0.0012758087872106402,0.0046055237407003555,-0.0023559511128396285,-0.00017328926531650843
0.0021249500127406284,-0.010858150667343087,-0.0017656154526733865,0.0034399814032761156,-0.0006811345276770513
-0.016117839673945727,0.03336626655656433,-0.003129235157428842,0.0036569608916853028,0.0019052850872103774
0.020202800570519527,0.0033577810775900774,-0.0031682649982999224,0.006201320048033816,-0.0021027760976242947
-0.015528679907004177,0.039766663573570046,0.0023634894950032882,-0.00875656838195045,0.00393339229091395
-0.003979571007777148,0.004806527827967463,0.0018817473235229268,-0.0033167060976150575,0.000462823162453746
-0.02381682990366782,0.02943827158357129,7.689809481852342e-05,-0.00020623517375783357,0.0002643100100574343
-0.05092817663239483,0.027118017626386437,-0.0033752755653839797,0.015338140596025202,-0.0021352009195209493
0.04065537502026555,0.012462261971254572,0.01379345191606798,0.005312593274642424,0.0018557611975862538
0.02028812523706837,0.013920854612691533,0.0052032566518546135,0.011632088798809913,-0.000640217965335324
0.016035748063979186,-0.00232220558599721,0.0013344249604324392,0.007778632293726731,0.00382863181816304
-0.0016688528758109916,-0.008104965272525771,-0.007796759096315647,0.011650323417316158,0.0023518267709712604
0.012730086785523925,0.000980523874407481,-0.0034341814016120922,0.006316118487684354,0.0018387591522851798
0.019448496022669237,-0.00792509377749833,-0.008622174783620727,0.003477490455006199,-0.0005694950064461142
0.011031530014352198,-0.0018973648696622783,0.020639948415553475,-0.0005354811978643334,-0.00023473975965733473
0.025920555141961538,-0.0020595071704873,-0.012615550704472251,-0.006551534151751116,-0.0005705670994199559
0.02343826451887078,0.004547733193138524,0.012038510728902241,0.004024467124061404,0.0037631300165200665
0.03102071561051975,0.010353764357480838,-0.0016216401266480572,0.0004947419268287456,0.0030321837401804178
0.018368052576980445,-0.0032040990997174792,-0.01827987035473365,0.00022458152605946136,-0.003304575459367456
0.048272214103799754,-0.010205732847859958,-0.008396566873003192,-0.0031667439292743793,-0.0005423731570001304
-0.025500510281990185,-0.014837050284061622,-0.011240637544487956,0.013539420012480145,-0.008068038614532917
-0.027144012608216923,-0.026864347033088008,-0.004065623774913232,0.011403700452347378,-0.002194407924048753
-0.0525244936127114,0.025513206168326044,-0.0039284961053870394,0.0030109387000885543,-0.0017880143315050744
-0.04358309867882421,0.007488295058429351,-0.00955843889361064,0.015407278400331043,-0.0038619559868364964
0.0020314745203367512,0.006453328908505772,-0.0028324112539116694,0.010823984615298363,-0.005855464300630487
0.03524183719020657,-0.0034580384204327547,-0.01127449637829223,0.011576170047944215,-0.005630512673551521
-0.03413702300543283,0.010565715975363169,-0.003178855646933914,-0.011668721519938675,-0.00223237493600955
-0.02143631750891841,-0.01724546915439997,-0.007585430507051717,-0.0005587753229662484,0.003850450735935932
0.008108011298339338,0.004904200560908324,-0.005255142313280392,0.006205526601890381,-0.0008063825239435808
0.003743453744314465,-0.014101006405043793,-0.0030237236836614667,0.009093016304994359,-0.0020485335460825593
-0.040015123699625677,0.04249504112209232,-0.00020126848393994118,0.005917792525829801,0.002266881741032914
-0.005692576766408754,-0.002878386312756949,-0.008208539538984667,0.0057790816818613505,0.0028622507045741596
-0.017410233684115158,0.018340498102939258,-0.008292027878367771,-0.004837911549199332,-0.005494029191869847
-0.008219896461000381,0.012498112834462609,-0.010611339079240507,0.016427755939860365,-0.006789543227773878
-0.029278525128597466,-0.019277398956340647,0.0006478006366424684,-0.005486170265177691,0.004505658667692317
-0.029241652204011245,-0.015848610382832036,0.0048435287545265816,-0.011939626006149964,0.0013776640751769174
0.028399363556870366,-0.0034565362045458833,-0.00706694222937072,-0.0011525371764269862,0.002163442514427266
0.01814357388571468,-0.01114690195194869,-0.005110257255468282,-0.0018469439925811876,0.004737314992651079
-0.00736794535935064,-0.001085093410513993,0.011855270637552656,0.0012824860566873902,-0.003252088146019622
0.0040244458221894985,-0.006330463667793468,0.004172140074286729,0.004748207540491017,0.0003468904747193635
-0.015338003582433382,0.0004891475562665074,0.005821432763148844,-0.01495432735782538,-0.00565376489127099
-0.02569460625075206,-0.0010302996841113354,0.0063970344350537806,-0.008479204465720147,-0.002089424738588596
0.0054720479684086665,0.004800591335525885,0.014769862132843104,-0.0020513588873507307,-0.001989293431350122
-0.02334248275876588,0.0015600673034531914,0.002996315075137002,-0.0025235619730338693,-0.0013466896963683986
0.027226268078244395,0.0037092393825927314,0.010323250271055389,0.0038778235499091693,0.0016711233348583147
0.022860410758974423,0.005279519786046037,0.0034041102049568277,0.0017735790116060746,0.0010228397591907044
-0.012790661277072124,0.017284001707359276,0.008247064408751014,0.0015281022001556246,0.0012270291953866905
-0.017226249262329643,0.024581879200692394,-0.0037461145537010347,0.002145971188843694,0.00029652961994938373
-0.005871789914593112,0.009892826825310286,0.0002452492375208913,-0.012319516291238009,0.0008429707751146272
-0.0066738102814119585,0.00623483601842148,0.009129651481573159,-0.00606476140118517,-0.0013623711156848899
0.036530988157635905,-0.003127275783771026,0.006186826890200952,0.009613824328560075,0.0018366394365503524
0.011346620133871457,-0.01439194756315516,-0.009096714685293123,0.003073381871938681,-0.0007477532149077794
0.03991922856327819,-0.0026787933290858545,-0.012312491074289604,0.0004008939883588386,-0.000995704893956166
0.016864878784588075,-0.006737722493028418,0.0017268780340609063,0.01529036501316531,-0.002265165240944094
-0.01451894862209046,-0.011854257085039711,-0.009673868009831794,-0.008196747360840285,-0.0006532556890562202
-0.00037160562913619855,-0.009106069894102162,-0.00480337887382809,-0.001846469893477913,-0.0006231213890493421
-0.031433677796458274,0.0163325587243473,-0.0024848110619612035,0.006772179146656544,-0.006500547612761663
0.044814493123888965,0.011133543064665866,-0.01875983701106375,0.0007562101646954172,-0.004053231103976493
0.003910709827471048,0.038783455509164885,-0.00728881264774818,-0.011041827338767018,0.0021669427263769324
0.022182195143621575,0.02602401183586582,-0.00535470537771135,0.003235271421795992,0.0029604807996695993
0.0657068294813303,-0.0002860650365725109,0.019168802857945488,-0.00203595112889475,4.1884725579019455e-05
0.032350697002120926,-0.0014285033002923442,0.0174307177523561,-0.0036882312238481277,-5.8985802919343105e-05
0.07450094855989639,-0.0006246188796123694,-0.017958564351825204,-0.015495982784263816,-0.002360339682896291
-0.02100672938945885,-0.019427211601899537,-0.006021161402389522,-0.00417927070032887,0.0060715488144525535
-0.0028506370296819544,0.03618288052106147,-0.006853851613088269,-0.015006461577069415,0.0012928016509958853
-0.024457348410715923,0.006849707858691108,-0.001945737261987348,-0.0012323141300113402,0.0027028805124347417
-0.02435130894139772,0.03570541146270734,-0.0068949874598964525,-0.004039182449223674,0.007725896301252647
-0.01665222831243115,-0.012552766322025042,0.002828691919116038,0.00313604671681858,0.005231818707575359
0.07895863961488622,0.0013766638440602039,0.009703258355751681,-0.004116062429307864,-0.0003587545722708828
0.06206157801250359,-0.005190194812350876,0.0033828361238358307,-0.0037835094076332787,0.002877124166356021
0.028773347674636726,-0.007368038205566835,-0.013880405641154857,-0.0011968374120101474,0.0021277334855285823
0.03769607613356159,-0.010036165463573651,-0.007185714956208102,0.0003123538904261855,0.0018922598034312316
0.13638152190066122,0.0029076189302546032,0.02819100468783549,0.01003488900135216,0.005516807827775791
0.09291820634605202,-0.0033198936813590846,0.005780822661099321,-0.00032049899975824386,0.0031758315114799006
0.007875259564832718,0.01930074009945855,-0.004170475484673902,0.0028850728393911076,-0.0008970097039869528
0.005509796820980614,0.009952465422119715,-0.004168218034103367,0.0019531030622477533,0.0007633435490641063
-0.039671825971906056,0.017996041170506606,-0.004423547543310615,-0.002906990043906238,-0.002777267893325844
-0.019210011514402367,-0.01141225579016008,-0.00370447022342265,0.0029199094925264,-0.0006721096845862841
0.04867037345300548,-0.005766991047432522,0.011844544443699442,0.004751891126680369,0.003725667609946439
0.058202725508496034,-0.00707328657009916,0.000125935613350215,-0.0006213248185303957,0.0016876414092900187
-0.031766678914088714,-0.023038984303484195,-0.010741015241459751,-0.0012714537896894515,0.004607669249325978
-0.035626168288812654,-0.03309609505306123,-0.0058694982343114495,-0.0030964739733362473,0.0052806478625755
0.07885023059526305,0.009536993727180441,-0.015486509112487654,-0.006963549459024228,-0.001156607728889942
0.06964559878925572,-0.000477423117243754,-0.004383822643066915,-0.0012613395505159941,0.0012488942158121671
0.037797035690608466,-0.0025215620175390585,0.01643587239515727,-0.005521701042324377,-0.0004149883651318083
0.0011018535268769863,-0.007427959674892383,0.007174235402440285,-0.0037918250183182137,0.0017044056885199
-0.020832491995136412,0.005266710946248622,0.005651752531974143,-0.003806666005616653,0.0005535421352073841
-0.041157296585649795,-0.007783474025449488,0.001588370009247237,0.0039773540083588785,-0.003374374210625775
-0.0038415955697328405,-0.006487030865516559,0.009179140118060196,0.00020573795282198548,0.003568264049832716
-0.017788481447342852,-0.0072543920440781215,-0.0007466639455805321,-0.004980107734133744,0.000863943054051821
-0.008936659609898603,0.03622627621362361,-0.0028574419881457203,0.008271519425241715,0.008254509087529307
0.035349777929134685,0.010093695970284006,-0.00674232280348102,0.006871351431809815,0.0018638653813881807
-0.01900172740683318,0.004378823605499883,0.001561350261435026,-0.00038007246218382806,0.001545636680752624
-0.03170418078933076,-0.024159338469640225,-0.011382664779671745,0.0016087720260765312,-0.0006151886960594072
-0.035082971930280774,-0.02749826318527216,-0.0014280265710191094,-0.010472235202958459,0.003853941671129235
-0.03578013049519839,-0.02952163371981007,-0.007709062424507401,0.004042868232031316,0.0068141798310719474
-0.01053039581762645,-0.02733862205694903,0.001205795638149489,0.0022453918595826544,0.0043128402979414684
-0.025484655367540576,-0.03474992426165242,-0.0046858114183408045,-0.0016930647845599459,0.0062967347168877905
-0.0075400725103488275,0.0008080587778555165,-0.010499219172370788,0.0005535141247667019,0.005429659388422336
-0.04708595891588094,-0.02478687225225675,-0.005997697652453327,0.0012594057073996023,0.009249115491425701
0.1014101694685828,0.004285592501417995,-0.022818521975607964,-0.012673101709726062,-0.001638170433768956
0.10891864254421604,0.004581098275070111,-0.02324291445209596,-0.011761187356868437,-0.0009020250775309373
-0.011985664518100986,-0.0057914118660273226,0.00204880444878084,-0.00022528969150723,0.003480779302546911
-0.015219631142265426,-0.015575161202894164,0.003530298702495537,-0.000978995460747388,0.0029989445834394043
0.03892766764923661,-0.012213208170639724,0.03212595836620817,-0.0021620523216310666,0.0009771066015985576
0.0465972710304368,-0.005494323152677089,0.03293481506226159,0.005888384532696529,0.005108368361582891
-0.02472193002747497,0.0015675597589051501,-0.00047642266797890895,-0.019070913756099078,-0.0025473684247263734
-0.03832665397084585,0.0057446436005545234,0.00424074835601114,-0.003584429322286649,-0.0010988599126600593
-0.026959363671598895,-0.0003166457989730448,0.005077233467727744,-0.018007895632703566,-0.00487199792479592
-0.034154422408611045,-0.0006337659565074025,0.004108536544702623,-0.015616983692334298,-0.0011703644810845924
-0.006862165439416305,-0.005630065269003559,0.009417104369158727,0.006923436444756882,-0.0019084986661931681
0.004160049744968489,-0.012485560007981036,0.015326543644567689,0.0131790233757429,-0.00031768837920264845
0.00919858553884581,-0.0027133616079276293,-0.01141580312456536,0.007317501398336812,-0.0013231725985628634
-0.002359021128956501,-0.013995658220693402,-0.0063110635248551095,0.009815064819874347,0.0013379421636410677
0.07844555405938275,-0.0007154033554530662,-0.020609309364433073,-0.016052512221536565,-0.0013759196250641911
-0.009656991817783109,-0.015336325128666489,0.00875814817646325,-0.0013220761069878267,0.005201766845784658
0.07783822154921563,-0.004763560661713531,0.004740795465732953,-0.006912446437635229,0.000617096478086273
0.0543816901520674,-0.010004019046344417,0.0015690801063296903,-0.006422218241189007,0.00269528470218899
-0.0034457164467188994,0.005039575917378816,0.008918184123921442,-0.008767777706354993,-0.0020195214576944204
-0.001387182311106891,-0.007184630955822745,-0.004172861346639994,-0.005385531413584561,0.0014508985930294926
-0.02182578397519308,0.015322264332794877,0.0043349016396660115,-0.004358924519150015,-0.00184260508906638
0.035795591289067105,0.002453019340393249,-0.0023239360553294307,0.007920455237633517,-0.0011107333837502703
-0.040626035912857864,-0.012632242054190512,0.0038903443922974953,-0.004426999266819498,-0.00425068401564826
-0.03201355805377225,-0.02397335129741175,-0.003273122167381015,6.748183080391296e-05,0.0023747869906775507
-0.006979655094919809,-0.009896024376921678,-0.002449531017314554,-0.014477144511996297,-0.006471687132477219
-0.0004142401656409833,-0.02413612928125929,-0.00944377006489494,-0.00535834025671434,0.005819558048001199
0.0035437779857568352,0.011105375515960955,-0.00880349671256525,0.01103840108070369,-0.000480813107776059
-0.003921721706822923,-0.006136249464668328,-0.01073808096832619,0.011893497612528642,-0.0019274809774300385
